"","Date","State","Code","CaseFrac","VaccFrac","ImmuLevel","ABias","VaccType"
"8695",2021-01-29,"Tennessee","TN",0.388618594283877,0.0387912213102199,0.412334825697964,4,"At Least One Dose"
"8696",2021-01-28,"Tennessee","TN",0.385657767689035,0.0349885652349757,0.407152720960848,4,"At Least One Dose"
"8697",2021-01-27,"Tennessee","TN",0.382809399789784,0.0220953515022461,0.396446443045311,4,"At Least One Dose"
"8698",2021-01-26,"Tennessee","TN",0.38026677896917,0.021047201316001,0.393310428834419,4,"At Least One Dose"
"8699",2021-04-19,"Texas","TX",0.387300251370186,0.284571970756812,0.561657426319975,4,"At Least One Dose"
"8700",2021-04-18,"Texas","TX",0.386615188550401,0.279359885633411,0.557970299326233,4,"At Least One Dose"
"8701",2021-04-17,"Texas","TX",0.386475582514634,0.274800996734674,0.555072703960673,4,"At Least One Dose"
"8702",2021-04-16,"Texas","TX",0.386246446521146,0.270186927584646,0.552074633429756,4,"At Least One Dose"
"8703",2021-04-15,"Texas","TX",0.385947231608517,0.263788742959733,0.54792743949345,4,"At Least One Dose"
"8704",2021-04-14,"Texas","TX",0.385442608210456,0.257859728421426,0.543912210356688,4,"At Least One Dose"
"8705",2021-04-13,"Texas","TX",0.384877286535974,0.25300831521553,0.540508447920312,4,"At Least One Dose"
"8706",2021-04-12,"Texas","TX",0.384401080967328,0.248698185787147,0.537499415303282,4,"At Least One Dose"
"8707",2021-04-11,"Texas","TX",0.383778095930246,0.244846397321054,0.534657809092046,4,"At Least One Dose"
"8708",2021-04-10,"Texas","TX",0.383366865107496,0.240353759211524,0.531576957133296,4,"At Least One Dose"
"8709",2021-04-09,"Texas","TX",0.382940597666269,0.235185921752127,0.528064281979944,4,"At Least One Dose"
"8710",2021-04-08,"Texas","TX",0.38239445112911,0.229097815651816,0.523886533309872,4,"At Least One Dose"
"8711",2021-04-07,"Texas","TX",0.381650759292328,0.222577682671549,0.519281500370754,4,"At Least One Dose"
"8712",2021-04-06,"Texas","TX",0.381122822238097,0.223048611628665,0.519162517506556,4,"At Least One Dose"
"8713",2021-04-05,"Texas","TX",0.380516529227031,0.220393475887144,0.517046644605317,4,"At Least One Dose"
"8714",2021-04-04,"Texas","TX",0.380044048325347,0.217991376085452,0.51518909934327,4,"At Least One Dose"
"8715",2021-04-03,"Texas","TX",0.379722485410945,0.213670314069781,0.512257376763612,4,"At Least One Dose"
"8716",2021-04-02,"Texas","TX",0.379381609408592,0.208741924413333,0.508930686586948,4,"At Least One Dose"
"8717",2021-04-01,"Texas","TX",0.378838221883998,0.203896856936335,0.505491156090836,4,"At Least One Dose"
"8718",2021-03-31,"Texas","TX",0.378366430735455,0.198324341309029,0.501651498895427,4,"At Least One Dose"
"8719",2021-03-30,"Texas","TX",0.37773903127827,0.193176334252441,0.497945124164307,4,"At Least One Dose"
"8720",2021-03-29,"Texas","TX",0.376929674942451,0.190000469377013,0.495313329158273,4,"At Least One Dose"
"8721",2021-03-28,"Texas","TX",0.376279927483493,0.186838882391606,0.492815088757689,4,"At Least One Dose"
"8722",2021-03-27,"Texas","TX",0.375903460219057,0.18254589332878,0.489829720596769,4,"At Least One Dose"
"8723",2021-03-26,"Texas","TX",0.37550671421227,0.175898983721171,0.485354448523027,4,"At Least One Dose"
"8724",2021-03-25,"Texas","TX",0.374785232426633,0.168776144446172,0.480306570348475,4,"At Least One Dose"
"8725",2021-03-24,"Texas","TX",0.373932007791038,0.163492324996092,0.476289319442916,4,"At Least One Dose"
"8726",2021-03-23,"Texas","TX",0.373193971930013,0.157777547783425,0.472089889974764,4,"At Least One Dose"
"8727",2021-03-22,"Texas","TX",0.372447796981923,0.151972378421611,0.467818397858302,4,"At Least One Dose"
"8728",2021-03-21,"Texas","TX",0.371895994469008,0.148756369913368,0.465330466259844,4,"At Least One Dose"
"8729",2021-03-20,"Texas","TX",0.371502559277299,0.146467493089794,0.463557003833304,4,"At Least One Dose"
"8730",2021-03-19,"Texas","TX",0.371006764719444,0.141337867954417,0.459907327551749,4,"At Least One Dose"
"8731",2021-03-18,"Texas","TX",0.370237414065812,0.136405753631007,0.456140654208776,4,"At Least One Dose"
"8732",2021-03-17,"Texas","TX",0.36919147240258,0.132786032609252,0.452954034118326,4,"At Least One Dose"
"8733",2021-03-16,"Texas","TX",0.368144013282438,0.128818193177162,0.449538559839567,4,"At Least One Dose"
"8734",2021-03-15,"Texas","TX",0.367145250734061,0.121848341148869,0.444257552120299,4,"At Least One Dose"
"8735",2021-03-14,"Texas","TX",0.366022332620278,0.121848341148869,0.443271459715926,4,"At Least One Dose"
"8736",2021-03-13,"Texas","TX",0.365522813395461,0.11883198168733,0.44091899481508,4,"At Least One Dose"
"8737",2021-03-12,"Texas","TX",0.364771948126011,0.116606217276171,0.438843488362749,4,"At Least One Dose"
"8738",2021-03-11,"Texas","TX",0.363266768821406,0.11400229570538,0.43585581892767,4,"At Least One Dose"
"8739",2021-03-10,"Texas","TX",0.362187994908656,0.116682159097011,0.436609276760708,4,"At Least One Dose"
"8740",2021-03-09,"Texas","TX",0.361134052108987,0.114845656871057,0.434505031547081,4,"At Least One Dose"
"8741",2021-03-08,"Texas","TX",0.359716747354564,0.11377505653303,0.432565010621451,4,"At Least One Dose"
"8742",2021-03-07,"Texas","TX",0.358703362039595,0.112679969958492,0.430964647939455,4,"At Least One Dose"
"8743",2021-03-06,"Texas","TX",0.357819512364532,0.111801258944331,0.429616099351662,4,"At Least One Dose"
"8744",2021-03-05,"Texas","TX",0.35705636948917,0.110563427957233,0.428142421261716,4,"At Least One Dose"
"8745",2021-03-04,"Texas","TX",0.356236253004349,0.105911939699297,0.424418520156746,4,"At Least One Dose"
"8746",2021-03-03,"Texas","TX",0.355906964854767,0.105523815606775,0.423874119529041,4,"At Least One Dose"
"8747",2021-03-02,"Texas","TX",0.355282186459518,0.104766121781228,0.422826771427427,4,"At Least One Dose"
"8748",2021-03-01,"Texas","TX",0.354779908222137,NA,NA,4,"At Least One Dose"
"8749",2021-02-28,"Texas","TX",0.354375574930798,0.102448896103553,0.420519084576629,4,"At Least One Dose"
"8750",2021-02-27,"Texas","TX",0.353751900140575,0.100057315037263,0.418413749860442,4,"At Least One Dose"
"8751",2021-02-26,"Texas","TX",0.352642087336474,0.0977504701443629,0.415921627651007,4,"At Least One Dose"
"8752",2021-02-25,"Texas","TX",0.3509459843624,0.094679137357475,0.412397858661373,4,"At Least One Dose"
"8753",2021-02-24,"Texas","TX",0.349300647219514,0.0921631593121795,0.409271155334154,4,"At Least One Dose"
"8754",2021-02-23,"Texas","TX",0.347493493989715,0.0893190656976417,0.405774765468187,4,"At Least One Dose"
"8755",2021-02-22,"Texas","TX",0.345666337918824,0.086660722604014,0.402371365898909,4,"At Least One Dose"
"8756",2021-02-21,"Texas","TX",0.344158537552282,0.0849937272124962,0.399900947906208,4,"At Least One Dose"
"8757",2021-02-20,"Texas","TX",0.343119079568577,0.0817809605440166,0.396839432204497,4,"At Least One Dose"
"8758",2021-02-19,"Texas","TX",0.34194429201858,0.0778686462397883,0.393186199149459,4,"At Least One Dose"
"8759",2021-02-18,"Texas","TX",0.33995269879884,0.0752282712154875,0.389606916188651,4,"At Least One Dose"
"8760",2021-02-17,"Texas","TX",0.33807629435367,0.0719582550362929,0.385707169179137,4,"At Least One Dose"
"8761",2021-02-16,"Texas","TX",0.335591251736755,0.0686840658505944,0.381225545954179,4,"At Least One Dose"
"8762",2021-02-15,"Texas","TX",0.33307737743854,0.0686840658505944,0.378884334763803,4,"At Least One Dose"
"8763",2021-02-14,"Texas","TX",0.327662815280557,0.0665000315044747,0.372373259246029,4,"At Least One Dose"
"8764",2021-02-13,"Texas","TX",0.32595208953989,0.065071759675107,0.369813573178858,4,"At Least One Dose"
"8765",2021-02-12,"Texas","TX",0.324052509389178,0.0622257692394309,0.3661138619579,4,"At Least One Dose"
"8766",2021-02-11,"Texas","TX",0.321439724490523,0.0597231379174166,0.361965473410056,4,"At Least One Dose"
"8767",2021-02-10,"Texas","TX",0.318774242451885,0.0568554892331087,0.357505666175478,4,"At Least One Dose"
"8768",2021-02-09,"Texas","TX",0.316045854926774,0.0556854264921283,0.354132133196235,4,"At Least One Dose"
"8769",2021-02-08,"Texas","TX",0.313201864775207,0.0528482304090019,0.34949793087004,4,"At Least One Dose"
"8770",2021-02-07,"Texas","TX",0.310383257539235,0.0518263611303964,0.346123583875574,4,"At Least One Dose"
"8771",2021-02-06,"Texas","TX",0.309305311330254,0.0508544989545239,0.344430243653105,4,"At Least One Dose"
"8772",2021-02-05,"Texas","TX",0.307395522833053,0.0487230237977594,0.341141307256493,4,"At Least One Dose"
"8773",2021-02-04,"Texas","TX",0.304870198632695,0.0461343457713873,0.33693955724497,4,"At Least One Dose"
"8774",2021-02-03,"Texas","TX",0.301902880619492,0.0442475950291009,0.332791999248823,4,"At Least One Dose"
"8775",2021-02-02,"Texas","TX",0.298036262460865,0.0421767491734429,0.327642810947905,4,"At Least One Dose"
"8776",2021-02-01,"Texas","TX",0.29501762681396,NA,NA,4,"At Least One Dose"
"8777",2021-01-31,"Texas","TX",0.293467061752668,NA,NA,4,"At Least One Dose"
"8778",2021-01-30,"Texas","TX",0.291745989714884,NA,NA,4,"At Least One Dose"
"8779",2021-01-29,"Texas","TX",0.289217078798192,0.0346053289431006,0.313813955593519,4,"At Least One Dose"
"8780",2021-01-28,"Texas","TX",0.285824321047531,0.0316385282447531,0.308419788437784,4,"At Least One Dose"
"8781",2021-01-27,"Texas","TX",0.281696424399038,0.0296963558375757,0.303027422979487,4,"At Least One Dose"
"8782",2021-01-26,"Texas","TX",0.278478863946227,0.0279056187325365,0.298613357676411,4,"At Least One Dose"
"8783",2021-04-19,"Utah","UT",0.48356715839696,0.286007177885674,0.631270657991325,4,"At Least One Dose"
"8784",2021-04-18,"Utah","UT",0.483351310279174,0.280550774526678,0.628297500338545,4,"At Least One Dose"
"8785",2021-04-17,"Utah","UT",0.482922109397565,0.280399181773436,0.627910326835622,4,"At Least One Dose"
"8786",2021-04-16,"Utah","UT",0.482364397786871,0.265125120166889,0.619602599026287,4,"At Least One Dose"
"8787",2021-04-15,"Utah","UT",0.481837878100711,0.265034975504982,0.619168963385899,4,"At Least One Dose"
"8788",2021-04-14,"Utah","UT",0.481229011733778,0.253954668152234,0.612973325905933,4,"At Least One Dose"
"8789",2021-04-13,"Utah","UT",0.480587705765328,0.253879183694858,0.6124556750267,4,"At Least One Dose"
"8790",2021-04-12,"Utah","UT",0.480124817605221,0.244592412002902,0.607282342407609,4,"At Least One Dose"
"8791",2021-04-11,"Utah","UT",0.479882768270826,0.244536266538738,0.607070294280342,4,"At Least One Dose"
"8792",2021-04-10,"Utah","UT",0.479396174248072,0.244395590959083,0.606629453898274,4,"At Least One Dose"
"8793",2021-04-09,"Utah","UT",0.478822242836619,0.232202043819663,0.599840783243304,4,"At Least One Dose"
"8794",2021-04-08,"Utah","UT",0.478184679899113,0.232112522996246,0.599304550385824,4,"At Least One Dose"
"8795",2021-04-07,"Utah","UT",0.477599519394827,0.225326407894302,0.595310143171847,4,"At Least One Dose"
"8796",2021-04-06,"Utah","UT",0.476898324931269,0.221242761134113,0.592630783877355,4,"At Least One Dose"
"8797",2021-04-05,"Utah","UT",0.476420464647385,0.217161921647133,0.590122002679672,4,"At Least One Dose"
"8798",2021-04-04,"Utah","UT",0.476222084007339,0.217116069518066,0.589942686428029,4,"At Least One Dose"
"8799",2021-04-03,"Utah","UT",0.475752957462325,0.202870405663455,0.58210716764981,4,"At Least One Dose"
"8800",2021-04-02,"Utah","UT",0.475170292312002,0.202730977760782,0.581569532109495,4,"At Least One Dose"
"8801",2021-04-01,"Utah","UT",0.474613828378288,0.202619934509435,0.581067540064442,4,"At Least One Dose"
"8802",2021-03-31,"Utah","UT",0.473915129268693,0.199428688710208,0.578831545188917,4,"At Least One Dose"
"8803",2021-03-30,"Utah","UT",0.47304300305868,0.195494451268544,0.576060172017844,4,"At Least One Dose"
"8804",2021-03-29,"Utah","UT",0.472442870430617,0.191030886867514,0.573222576765536,4,"At Least One Dose"
"8805",2021-03-28,"Utah","UT",0.472167133817723,0.190731444391973,0.572841458782224,4,"At Least One Dose"
"8806",2021-03-27,"Utah","UT",0.471673053733081,0.183375140909519,0.568555081951073,4,"At Least One Dose"
"8807",2021-03-26,"Utah","UT",0.471060444335203,0.175389384389939,0.56383082738274,4,"At Least One Dose"
"8808",2021-03-25,"Utah","UT",0.470412899981846,0.165218009718156,0.557910226619256,4,"At Least One Dose"
"8809",2021-03-24,"Utah","UT",0.469605652974867,0.165070783834348,0.557158263579614,4,"At Least One Dose"
"8810",2021-03-23,"Utah","UT",0.468783433844111,0.159910391839194,0.553730483089571,4,"At Least One Dose"
"8811",2021-03-22,"Utah","UT",0.468084734734516,0.150689747027254,0.548238911497306,4,"At Least One Dose"
"8812",2021-03-21,"Utah","UT",0.467761586396328,0.150504466995513,0.547865845150286,4,"At Least One Dose"
"8813",2021-03-20,"Utah","UT",0.467247543479983,0.150372525154728,0.547358875649282,4,"At Least One Dose"
"8814",2021-03-19,"Utah","UT",0.466536367600574,0.142321889432114,0.542459919706979,4,"At Least One Dose"
"8815",2021-03-18,"Utah","UT",0.465781523026814,0.131832357130068,0.536208804068625,4,"At Least One Dose"
"8816",2021-03-17,"Utah","UT",0.465089062302126,0.131755313076466,0.535566420366535,4,"At Least One Dose"
"8817",2021-03-16,"Utah","UT",0.464179505782671,0.126717817263982,0.532077509255199,4,"At Least One Dose"
"8818",2021-03-15,"Utah","UT",0.463571887092719,0.12224895023578,0.529149660772595,4,"At Least One Dose"
"8819",2021-03-14,"Utah","UT",0.463251234108494,0.122225868211623,0.528855818031101,4,"At Least One Dose"
"8820",2021-03-13,"Utah","UT",0.462671064312134,0.122119503748957,0.528289407288292,4,"At Least One Dose"
"8821",2021-03-12,"Utah","UT",0.46181515790288,0.118017453753293,0.5253303626158,4,"At Least One Dose"
"8822",2021-03-11,"Utah","UT",0.461004167864956,0.117912025048363,0.524558257924627,4,"At Least One Dose"
"8823",2021-03-10,"Utah","UT",0.459966100616415,0.113511156415649,0.521265973039098,4,"At Least One Dose"
"8824",2021-03-09,"Utah","UT",0.458952986907502,0.111190789149452,0.519112431260211,4,"At Least One Dose"
"8825",2021-03-08,"Utah","UT",0.458059650188805,0.111147120455103,0.51829475952875,4,"At Least One Dose"
"8826",2021-03-07,"Utah","UT",0.457637935369085,0.111158973386426,0.5179263456772,4,"At Least One Dose"
"8827",2021-03-06,"Utah","UT",0.456763313805109,0.111057599631686,0.517093876205785,4,"At Least One Dose"
"8828",2021-03-05,"Utah","UT",0.455793868790546,0.106993603783955,0.514020443969969,4,"At Least One Dose"
"8829",2021-03-04,"Utah","UT",0.454724609617468,0.100706559474578,0.509637418149051,4,"At Least One Dose"
"8830",2021-03-03,"Utah","UT",0.453288533411854,0.0982059028845668,0.506978826605488,4,"At Least One Dose"
"8831",2021-03-02,"Utah","UT",0.452165624128576,0.0982059028845668,0.505966193642232,4,"At Least One Dose"
"8832",2021-03-01,"Utah","UT",0.451428247032556,NA,NA,4,"At Least One Dose"
"8833",2021-02-28,"Utah","UT",0.45085182026714,0.0957776115594777,0.503447921314188,4,"At Least One Dose"
"8834",2021-02-27,"Utah","UT",0.44996472193335,0.0957776115594777,0.502645787140027,4,"At Least One Dose"
"8835",2021-02-26,"Utah","UT",0.448715797274949,0.0957776115594777,0.501516481502425,4,"At Least One Dose"
"8836",2021-02-25,"Utah","UT",0.447393259674643,0.0957776115594777,0.500320613394674,4,"At Least One Dose"
"8837",2021-02-24,"Utah","UT",0.445843644863719,0.0957776115594777,0.498919416989178,4,"At Least One Dose"
"8838",2021-02-23,"Utah","UT",0.444222912464855,0.0957776115594777,0.497453914468453,4,"At Least One Dose"
"8839",2021-02-22,"Utah","UT",0.443077544995911,0.0951325625600834,0.496059005287703,4,"At Least One Dose"
"8840",2021-02-21,"Utah","UT",0.442436239027461,0.0887279246952081,0.491907714423809,4,"At Least One Dose"
"8841",2021-02-20,"Utah","UT",0.441303348328331,0.0887279246952081,0.49087534276532,4,"At Least One Dose"
"8842",2021-02-19,"Utah","UT",0.439792411503831,0.0846377276308673,0.487207108795715,4,"At Least One Dose"
"8843",2021-02-18,"Utah","UT",0.438275236294424,0.0806526473522111,0.483579825570574,4,"At Least One Dose"
"8844",2021-02-17,"Utah","UT",0.436686943497076,0.076586779989008,0.479829276620401,4,"At Least One Dose"
"8845",2021-02-16,"Utah","UT",0.434701889419637,0.076586779989008,0.477996251442857,4,"At Least One Dose"
"8846",2021-02-15,"Utah","UT",0.433205924718914,0.076299502364036,0.476452030605745,4,"At Least One Dose"
"8847",2021-02-14,"Utah","UT",0.432474786007802,0.0709978109507361,0.472767833860596,4,"At Least One Dose"
"8848",2021-02-13,"Utah","UT",0.430985059691986,0.0709978109507361,0.471383874852119,4,"At Least One Dose"
"8849",2021-02-12,"Utah","UT",0.429153469883261,0.0684562929395831,0.468231507172477,4,"At Least One Dose"
"8850",2021-02-11,"Utah","UT",0.427260743902447,0.0627375654952435,0.463193010493564,4,"At Least One Dose"
"8851",2021-02-10,"Utah","UT",0.425063584738166,0.0627375654952435,0.461133695746256,4,"At Least One Dose"
"8852",2021-02-09,"Utah","UT",0.422557001682492,0.0612943151469857,0.457950974800786,4,"At Least One Dose"
"8853",2021-02-08,"Utah","UT",0.420802767846616,0.0608931869974591,0.456071933212542,4,"At Least One Dose"
"8854",2021-02-07,"Utah","UT",0.419724774934669,0.0546994065424438,0.451465485377025,4,"At Least One Dose"
"8855",2021-02-06,"Utah","UT",0.417833296630835,0.0546994065424438,0.4496774698139,4,"At Least One Dose"
"8856",2021-02-05,"Utah","UT",0.41562366069674,0.0546994065424438,0.447588699654074,4,"At Least One Dose"
"8857",2021-02-04,"Utah","UT",0.412318564372958,0.0518827757568876,0.442809108514082,4,"At Least One Dose"
"8858",2021-02-03,"Utah","UT",0.409712167158771,0.0498490622771727,0.439137462099531,4,"At Least One Dose"
"8859",2021-02-02,"Utah","UT",0.407018432555885,0.0449338388088677,0.433663370724049,4,"At Least One Dose"
"8860",2021-02-01,"Utah","UT",0.405393957126076,NA,NA,4,"At Least One Dose"
"8861",2021-01-31,"Utah","UT",0.404043970632179,NA,NA,4,"At Least One Dose"
"8862",2021-01-30,"Utah","UT",0.402066402616628,NA,NA,4,"At Least One Dose"
"8863",2021-01-29,"Utah","UT",0.399474977526218,0.0357160012701352,0.42092332999164,4,"At Least One Dose"
"8864",2021-01-28,"Utah","UT",0.396211054542823,0.0323875110029514,0.415766275657278,4,"At Least One Dose"
"8865",2021-01-27,"Utah","UT",0.392789924259769,0.0305712052372489,0.411353068107349,4,"At Least One Dose"
"8866",2021-01-26,"Utah","UT",0.386316976080161,0.0282639385793576,0.403662075375425,4,"At Least One Dose"
"8867",2021-04-19,"Vermont","VT",0.129918956904689,0.372472912182747,0.454000576861402,4,"At Least One Dose"
"8868",2021-04-18,"Vermont","VT",0.129162533313889,0.363897440499752,0.446058058532253,4,"At Least One Dose"
"8869",2021-04-17,"Vermont","VT",0.127598403176979,0.363628204984383,0.444828229855243,4,"At Least One Dose"
"8870",2021-04-16,"Vermont","VT",0.126636847764945,0.346567006790184,0.429315701275887,4,"At Least One Dose"
"8871",2021-04-15,"Vermont","VT",0.125149642060998,0.339917851115965,0.422526895779656,4,"At Least One Dose"
"8872",2021-04-14,"Vermont","VT",0.123559870446434,0.335174177749928,0.417319970216591,4,"At Least One Dose"
"8873",2021-04-13,"Vermont","VT",0.122495749123783,0.331666103088356,0.413534164455365,4,"At Least One Dose"
"8874",2021-04-12,"Vermont","VT",0.121809839596531,0.325752537304344,0.40788251258367,4,"At Least One Dose"
"8875",2021-04-11,"Vermont","VT",0.120643152363263,0.319949550392715,0.401992980399392,4,"At Least One Dose"
"8876",2021-04-10,"Vermont","VT",0.119380309588791,0.314310027901133,0.396167909052225,4,"At Least One Dose"
"8877",2021-04-09,"Vermont","VT",0.118579013412095,0.307931710334637,0.389996485336952,4,"At Least One Dose"
"8878",2021-04-08,"Vermont","VT",0.116764878868057,0.301981284926497,0.383485355639691,4,"At Least One Dose"
"8879",2021-04-07,"Vermont","VT",0.115566139787721,0.297825762954155,0.378973328987931,4,"At Least One Dose"
"8880",2021-04-06,"Vermont","VT",0.114957154693432,0.293854539102452,0.375031012086916,4,"At Least One Dose"
"8881",2021-04-05,"Vermont","VT",0.114354579968557,0.28802591071317,0.369443408642061,4,"At Least One Dose"
"8882",2021-04-04,"Vermont","VT",0.113719953396614,0.284381615701559,0.365761705013738,4,"At Least One Dose"
"8883",2021-04-03,"Vermont","VT",0.112534035055105,0.276131470266303,0.357591316766642,4,"At Least One Dose"
"8884",2021-04-02,"Vermont","VT",0.111495555210108,0.268288383288808,0.349870976247708,4,"At Least One Dose"
"8885",2021-04-01,"Vermont","VT",0.110559641275728,0.260573503699584,0.342324231880327,4,"At Least One Dose"
"8886",2021-03-31,"Vermont","VT",0.109655779188415,0.254349034999014,0.336113972568791,4,"At Least One Dose"
"8887",2021-03-30,"Vermont","VT",0.109277567393015,0.251097375113984,0.332935632175772,4,"At Least One Dose"
"8888",2021-03-29,"Vermont","VT",0.108924997075269,0.246755952428649,0.328803058107322,4,"At Least One Dose"
"8889",2021-03-28,"Vermont","VT",0.108271139395085,0.239039470247072,0.321429533838109,4,"At Least One Dose"
"8890",2021-03-27,"Vermont","VT",0.107040348467681,0.238978571737643,0.320438570610218,4,"At Least One Dose"
"8891",2021-03-26,"Vermont","VT",0.106559570761664,0.223987922864025,0.306679436709502,4,"At Least One Dose"
"8892",2021-03-25,"Vermont","VT",0.105771095323796,0.21781794230347,0.300550195288652,4,"At Least One Dose"
"8893",2021-03-24,"Vermont","VT",0.104944157669446,0.212841893046192,0.295449537533135,4,"At Least One Dose"
"8894",2021-03-23,"Vermont","VT",0.104399276269293,0.20908381397749,0.29165489138791,4,"At Least One Dose"
"8895",2021-03-22,"Vermont","VT",0.103841574130313,0.203487561479449,0.286198666909797,4,"At Least One Dose"
"8896",2021-03-21,"Vermont","VT",0.10309797127834,0.196944176900554,0.279737603085365,4,"At Least One Dose"
"8897",2021-03-20,"Vermont","VT",0.102335137318126,0.18957385466731,0.27250892553613,4,"At Least One Dose"
"8898",2021-03-19,"Vermont","VT",0.101405633753159,0.184126643258134,0.26686079806086,4,"At Least One Dose"
"8899",2021-03-18,"Vermont","VT",0.100553054621155,0.179314058420902,0.261836536731319,4,"At Least One Dose"
"8900",2021-03-17,"Vermont","VT",0.0992773911078561,0.176786770279604,0.258513232051717,4,"At Least One Dose"
"8901",2021-03-16,"Vermont","VT",0.0985401986252963,0.175023918690874,0.256317225604194,4,"At Least One Dose"
"8902",2021-03-15,"Vermont","VT",0.0979760861169027,0.171858798792927,0.252996832439347,4,"At Least One Dose"
"8903",2021-03-14,"Vermont","VT",0.0974247943473363,0.167603916094675,0.248699933384679,4,"At Least One Dose"
"8904",2021-03-13,"Vermont","VT",0.0967837574059799,0.162709599047419,0.243745710091569,4,"At Least One Dose"
"8905",2021-03-12,"Vermont","VT",0.0959183575351489,0.158249584527932,0.238988901834542,4,"At Least One Dose"
"8906",2021-03-11,"Vermont","VT",0.0951298820972806,0.154358490293899,0.234804267408807,4,"At Least One Dose"
"8907",2021-03-10,"Vermont","VT",0.094668335499504,0.152031526196776,0.232307290167782,4,"At Least One Dose"
"8908",2021-03-09,"Vermont","VT",0.0941747370546596,0.150730221205823,0.230709979312233,4,"At Least One Dose"
"8909",2021-03-08,"Vermont","VT",0.0936426763933339,0.147956133842103,0.227743801873652,4,"At Least One Dose"
"8910",2021-03-07,"Vermont","VT",0.0929054839107741,0.147315096900747,0.226534200446594,4,"At Least One Dose"
"8911",2021-03-06,"Vermont","VT",0.0920464944093566,0.142351868382295,0.221295372334439,4,"At Least One Dose"
"8912",2021-03-05,"Vermont","VT",0.0913541745126917,0.138768471880113,0.21744556719581,4,"At Least One Dose"
"8913",2021-03-04,"Vermont","VT",0.0907003168325083,0.127575966884032,0.206705103099945,4,"At Least One Dose"
"8914",2021-03-03,"Vermont","VT",0.0897195303122331,0.126309918924853,0.204696982637372,4,"At Least One Dose"
"8915",2021-03-02,"Vermont","VT",0.0892131111285616,0.125037460596261,0.203095590857415,4,"At Least One Dose"
"8916",2021-03-01,"Vermont","VT",0.0888605408108156,NA,NA,4,"At Least One Dose"
"8917",2021-02-28,"Vermont","VT",0.0876746224693064,0.117157513994638,0.194560395655022,4,"At Least One Dose"
"8918",2021-02-27,"Vermont","VT",0.086931019617333,0.112743974653399,0.189874045598402,4,"At Least One Dose"
"8919",2021-02-26,"Vermont","VT",0.0859951056829527,0.110024375429695,0.18655792331987,4,"At Least One Dose"
"8920",2021-02-25,"Vermont","VT",0.0849309843603012,0.107412149893668,0.183220514631244,4,"At Least One Dose"
"8921",2021-02-24,"Vermont","VT",0.0841168674447787,0.105093198758311,0.180369955533789,4,"At Least One Dose"
"8922",2021-02-23,"Vermont","VT",0.0840078911647481,0.103950550410344,0.179225775049704,4,"At Least One Dose"
"8923",2021-02-22,"Vermont","VT",0.0836296793693479,0.101001780480105,0.176184713332168,4,"At Least One Dose"
"8924",2021-02-21,"Vermont","VT",0.0826937654349676,0.097538578404427,0.172166511515959,4,"At Least One Dose"
"8925",2021-02-20,"Vermont","VT",0.0818347759335501,0.093971207825779,0.168115871022701,4,"At Least One Dose"
"8926",2021-02-19,"Vermont","VT",0.0808475790438613,0.092040084039943,0.165446445114181,4,"At Least One Dose"
"8927",2021-02-18,"Vermont","VT",0.0801488487777829,0.0900993446999867,0.163026834724433,4,"At Least One Dose"
"8928",2021-02-17,"Vermont","VT",0.0790334444998229,0.088714704906657,0.160736720699921,4,"At Least One Dose"
"8929",2021-02-16,"Vermont","VT",0.078180865367819,0.0881329638823761,0.15942351786644,4,"At Least One Dose"
"8930",2021-02-15,"Vermont","VT",0.0774564936240863,0.0864871015354437,0.157244607530884,4,"At Least One Dose"
"8931",2021-02-14,"Vermont","VT",0.0767000700332858,0.0810446979033284,0.151528633931602,4,"At Least One Dose"
"8932",2021-02-13,"Vermont","VT",0.0758410805318683,0.0776824591459144,0.147632018037784,4,"At Least One Dose"
"8933",2021-02-12,"Vermont","VT",0.0747320866233219,0.0760990979007643,0.14514414014781,4,"At Least One Dose"
"8934",2021-02-11,"Vermont","VT",0.0738666867524908,0.0743218229808538,0.142698602916344,4,"At Least One Dose"
"8935",2021-02-10,"Vermont","VT",0.0729435935569377,0.0713121545411858,0.139053983281602,4,"At Least One Dose"
"8936",2021-02-09,"Vermont","VT",0.0723410188320627,0.0705044479950768,0.137745103226984,4,"At Least One Dose"
"8937",2021-02-08,"Vermont","VT",0.0715717745024351,0.0694819940736135,0.136080818964232,4,"At Least One Dose"
"8938",2021-02-07,"Vermont","VT",0.0707256057398448,0.0672287492247459,0.133199560952538,4,"At Least One Dose"
"8939",2021-02-06,"Vermont","VT",0.0699243095631494,0.064879348834675,0.130267014725653,4,"At Least One Dose"
"8940",2021-02-05,"Vermont","VT",0.0689691645205284,0.061590829325517,0.126312125805338,4,"At Least One Dose"
"8941",2021-02-04,"Vermont","VT",0.0678217083955006,0.0580667287404105,0.121950252391798,4,"At Least One Dose"
"8942",2021-02-03,"Vermont","VT",0.0671229781294222,0.055460913573797,0.118861190014367,4,"At Least One Dose"
"8943",2021-02-02,"Vermont","VT",0.0661614227173876,0.0551724469501866,0.11768358208255,4,"At Least One Dose"
"8944",2021-02-01,"Vermont","VT",0.0655139754066177,NA,NA,4,"At Least One Dose"
"8945",2021-01-31,"Vermont","VT",0.0644690851922069,NA,NA,4,"At Least One Dose"
"8946",2021-01-30,"Vermont","VT",0.0635588127354809,NA,NA,4,"At Least One Dose"
